"09 ,Fraud, deception and related offences","Kenagh, Roscommon/Longford Division",1
"09 ,Fraud, deception and related offences","Kenmare, Kerry Division",3
"09 ,Fraud, deception and related offences","Kerrykeel, Donegal Division",2
"09 ,Fraud, deception and related offences","Kevin Street, D.M.R. South Central Division",81
"09 ,Fraud, deception and related offences","Kilbeggan, Westmeath Division",3
"09 ,Fraud, deception and related offences","Kilbrittain, Cork West Division",5
"09 ,Fraud, deception and related offences","Kilcock, Kildare Division",6
"09 ,Fraud, deception and related offences","Kilconnell, Galway Division",0
"09 ,Fraud, deception and related offences","Kilcormac, Laois/Offaly Division",1
"09 ,Fraud, deception and related offences","Kilcullen, Kildare Division",19
"09 ,Fraud, deception and related offences","Kildare, Kildare Division",22
"09 ,Fraud, deception and related offences","Kildorrery, Cork North Division",0
"09 ,Fraud, deception and related offences","Kildysart, Clare Division",1
"09 ,Fraud, deception and related offences","Kilkee, Clare Division",2
"09 ,Fraud, deception and related offences","Kilkelly, Mayo Division",0
"09 ,Fraud, deception and related offences","Kilkenny, Kilkenny/Carlow Division",38
"09 ,Fraud, deception and related offences","Kill, Co Waterford, Waterford Division",1
"09 ,Fraud, deception and related offences","Killala, Mayo Division",1
"09 ,Fraud, deception and related offences","Killaloe, Clare Division",2
"09 ,Fraud, deception and related offences","Killarney, Kerry Division",25
"09 ,Fraud, deception and related offences","Killeagh, Cork North Division",2
"09 ,Fraud, deception and related offences","Killenaule, Tipperary Division",0
"09 ,Fraud, deception and related offences","Killeshandra, Cavan/Monaghan Division",0
"09 ,Fraud, deception and related offences","Killimor, Galway Division",0
"09 ,Fraud, deception and related offences","Killorglin, Kerry Division",4
"09 ,Fraud, deception and related offences","Killucan, Westmeath Division",1
"09 ,Fraud, deception and related offences","Kilmacow, Kilkenny/Carlow Division",0
"09 ,Fraud, deception and related offences","Kilmacrennan, Donegal Division",1
"09 ,Fraud, deception and related offences","Kilmacthomas, Waterford Division",1
"09 ,Fraud, deception and related offences","Kilmaine, Mayo Division",0
"09 ,Fraud, deception and related offences","Kilmainham, D.M.R. South Central Division",39
"09 ,Fraud, deception and related offences","Kilmallock, Limerick Division",2
"09 ,Fraud, deception and related offences","Kilmeaden, Waterford Division",0
"09 ,Fraud, deception and related offences","Kilmoganny, Kilkenny/Carlow Division",0
"09 ,Fraud, deception and related offences","Kilmore Quay, Wexford Division",1
"09 ,Fraud, deception and related offences","Kilnaleck, Cavan/Monaghan Division",1
"09 ,Fraud, deception and related offences","Kilrickle, Galway Division",1
"09 ,Fraud, deception and related offences","Kilrush, Clare Division",3
"09 ,Fraud, deception and related offences","Kilsheelan, Tipperary Division",1
"09 ,Fraud, deception and related offences","Kiltimagh, Mayo Division",0
"09 ,Fraud, deception and related offences","Kiltormer, Galway Division",0
"09 ,Fraud, deception and related offences","Kilworth, Cork North Division",0
"09 ,Fraud, deception and related offences","Kingscourt, Cavan/Monaghan Division",5
"09 ,Fraud, deception and related offences","Kinlough, Sligo/Leitrim Division",1
"09 ,Fraud, deception and related offences","Kinnegad, Westmeath Division",7
"09 ,Fraud, deception and related offences","Kinnitty, Laois/Offaly Division",0
"09 ,Fraud, deception and related offences","Kinsale, Cork West Division",5
"09 ,Fraud, deception and related offences","Kinvara, Galway Division",1
"09 ,Fraud, deception and related offences","Knock, Mayo Division",1
"09 ,Fraud, deception and related offences","Knocknagoshel, Kerry Division",1
"09 ,Fraud, deception and related offences","Lanesboro, Roscommon/Longford Division",2
"09 ,Fraud, deception and related offences","Laytown, Meath Division",15
"09 ,Fraud, deception and related offences","Leach Seoirse, Galway Division",5
"09 ,Fraud, deception and related offences","Leamybrien, Waterford Division",1
"09 ,Fraud, deception and related offences","Leitir Mor, Galway Division",0
"09 ,Fraud, deception and related offences","Leixlip, Kildare Division",14
"09 ,Fraud, deception and related offences","Letterfrack, Galway Division",0
"09 ,Fraud, deception and related offences","Letterkenny, Donegal Division",36
"09 ,Fraud, deception and related offences","Lifford, Donegal Division",7
"09 ,Fraud, deception and related offences","Liscarroll, Cork North Division",0
"09 ,Fraud, deception and related offences","Lisdoonvarna, Clare Division",0
"09 ,Fraud, deception and related offences","Lismore, Waterford Division",4
"09 ,Fraud, deception and related offences","Lissycasey, Clare Division",0
"09 ,Fraud, deception and related offences","Listowel, Kerry Division",4
"09 ,Fraud, deception and related offences","Littleton, Tipperary Division",1
"09 ,Fraud, deception and related offences","Lixnaw, Kerry Division",0
"09 ,Fraud, deception and related offences","Longford, Roscommon/Longford Division",31
"09 ,Fraud, deception and related offences","Longwood, Meath Division",0
"09 ,Fraud, deception and related offences","Lorrha, Tipperary Division",0
"09 ,Fraud, deception and related offences","Loughrea, Galway Division",20
"09 ,Fraud, deception and related offences","Louisburgh, Mayo Division",0
"09 ,Fraud, deception and related offences","Louth, Louth Division",2
"09 ,Fraud, deception and related offences","Lucan, D.M.R. Western Division",46
"09 ,Fraud, deception and related offences","Lusk, D.M.R. Northern Division",10
"09 ,Fraud, deception and related offences","Macroom, Cork West Division",9
"09 ,Fraud, deception and related offences","Maigh Cuilinn, Galway Division",1
"09 ,Fraud, deception and related offences","Malahide, D.M.R. Northern Division",24
"09 ,Fraud, deception and related offences","Mallow, Cork North Division",27
"09 ,Fraud, deception and related offences","Manorhamilton, Sligo/Leitrim Division",5
"09 ,Fraud, deception and related offences","Mayfield, Cork City Division",10
"09 ,Fraud, deception and related offences","Maynooth, Kildare Division",23
"09 ,Fraud, deception and related offences","Mayorstone Park, Limerick Division",22
"09 ,Fraud, deception and related offences","Midleton, Cork North Division",18
"09 ,Fraud, deception and related offences","Milford, Co Cork, Cork North Division",0
"09 ,Fraud, deception and related offences","Milford, Co Donegal, Donegal Division",0
"09 ,Fraud, deception and related offences","Millstreet, Co. Cork, Cork West Division",2
"09 ,Fraud, deception and related offences","Milltown, Galway Division",0
"09 ,Fraud, deception and related offences","Miltown Malbay, Clare Division",0
"09 ,Fraud, deception and related offences","Mitchelstown, Cork North Division",10
"09 ,Fraud, deception and related offences","Moate, Westmeath Division",2
"09 ,Fraud, deception and related offences","Mohill, Sligo/Leitrim Division",2
"09 ,Fraud, deception and related offences","Monaghan, Cavan/Monaghan Division",16
"09 ,Fraud, deception and related offences","Monasterevin, Kildare Division",7
"09 ,Fraud, deception and related offences","Moneygall, Tipperary Division",0
"09 ,Fraud, deception and related offences","Monivea, Galway Division",0
"09 ,Fraud, deception and related offences","Mooncoin, Kilkenny/Carlow Division",0
"09 ,Fraud, deception and related offences","Mountbellew, Galway Division",3
"09 ,Fraud, deception and related offences","Mountcharles, Donegal Division",0
"09 ,Fraud, deception and related offences","Mountjoy, D.M.R. North Central Division",99
"09 ,Fraud, deception and related offences","Mountmellick, Laois/Offaly Division",10
"09 ,Fraud, deception and related offences","Mountrath, Laois/Offaly Division",2
"09 ,Fraud, deception and related offences","Moville, Donegal Division",1
"09 ,Fraud, deception and related offences","Moylough, Galway Division",0
"09 ,Fraud, deception and related offences","Moyne, Tipperary Division",0
"09 ,Fraud, deception and related offences","Muff, Donegal Division",0
"09 ,Fraud, deception and related offences","Muine Bheag, Kilkenny/Carlow Division",3
"09 ,Fraud, deception and related offences","Mullagh, Cavan/Monaghan Division",0
"09 ,Fraud, deception and related offences","Mullinahone, Tipperary Division",0
"09 ,Fraud, deception and related offences","Mullinavat, Kilkenny/Carlow Division",0
"09 ,Fraud, deception and related offences","Mullingar, Westmeath Division",45
"09 ,Fraud, deception and related offences","Multyfarnham, Westmeath Division",0
"09 ,Fraud, deception and related offences","Murroe, Limerick Division",1
"09 ,Fraud, deception and related offences","Myshall, Kilkenny/Carlow Division",0
"09 ,Fraud, deception and related offences","Na Cealla Beaga, Donegal Division",0
"09 ,Fraud, deception and related offences","Na Gleannta, Donegal Division",1
"09 ,Fraud, deception and related offences","Naas, Kildare Division",52
"09 ,Fraud, deception and related offences","Navan, Meath Division",26
"09 ,Fraud, deception and related offences","Nenagh, Tipperary Division",18
"09 ,Fraud, deception and related offences","New Ross, Wexford Division",12
"09 ,Fraud, deception and related offences","Newbridge, Kildare Division",15
"09 ,Fraud, deception and related offences","Newcastle West, Limerick Division",9
"09 ,Fraud, deception and related offences","Newmarket on Fergus, Clare Division",2
"09 ,Fraud, deception and related offences","Newmarket, Cork North Division",3
"09 ,Fraud, deception and related offences","Newport, Co Mayo, Mayo Division",1
"09 ,Fraud, deception and related offences","Newport, Co Tipperary, Tipperary Division",5
"09 ,Fraud, deception and related offences","Newtowncunningham, Donegal Division",0
"09 ,Fraud, deception and related offences","Newtownmountkennedy, Wicklow Division",8
"09 ,Fraud, deception and related offences","Nobber, Meath Division",3
"09 ,Fraud, deception and related offences","Oldcastle, Meath Division",3
"09 ,Fraud, deception and related offences","Omeath, Louth Division",0
"09 ,Fraud, deception and related offences","Oola, Limerick Division",0
"09 ,Fraud, deception and related offences","Oughterard, Galway Division",0
"09 ,Fraud, deception and related offences","Oulart, Wexford Division",2
"09 ,Fraud, deception and related offences","Oylegate, Wexford Division",0
"09 ,Fraud, deception and related offences","Pallasgreen, Limerick Division",2
"09 ,Fraud, deception and related offences","Pallaskenry, Limerick Division",0
"09 ,Fraud, deception and related offences","Partry, Mayo Division",0
"09 ,Fraud, deception and related offences","Passage East, Waterford Division",0
"09 ,Fraud, deception and related offences","Passage West, Cork City Division",0
"09 ,Fraud, deception and related offences","Patrickswell, Limerick Division",0
"09 ,Fraud, deception and related offences","Pearse Street, D.M.R. South Central Division",303
"09 ,Fraud, deception and related offences","Pettigo, Donegal Division",0
"09 ,Fraud, deception and related offences","Piltown, Kilkenny/Carlow Division",0
"09 ,Fraud, deception and related offences","Portarlington, Laois/Offaly Division",10
"09 ,Fraud, deception and related offences","Portlaoise, Laois/Offaly Division",38
"09 ,Fraud, deception and related offences","Portlaw, Waterford Division",0
"09 ,Fraud, deception and related offences","Portmagee, Kerry Division",0
"09 ,Fraud, deception and related offences","Portroe, Tipperary Division",1
"09 ,Fraud, deception and related offences","Portumna, Galway Division",1
"09 ,Fraud, deception and related offences","Raheny, D.M.R. Northern Division",29
"09 ,Fraud, deception and related offences","Ramelton, Donegal Division",2
"09 ,Fraud, deception and related offences","Raphoe, Donegal Division",3
"09 ,Fraud, deception and related offences","Rathangan, Kildare Division",2
"09 ,Fraud, deception and related offences","Rathcoole, D.M.R. Western Division",11
"09 ,Fraud, deception and related offences","Rathcormac, Co Cork, Cork North Division",3
"09 ,Fraud, deception and related offences","Rathdowney, Laois/Offaly Division",3
"09 ,Fraud, deception and related offences","Rathdrum, Wicklow Division",5
"09 ,Fraud, deception and related offences","Rathfarnham, D.M.R. Southern Division",55
"09 ,Fraud, deception and related offences","Rathgormack, Co Waterford, Waterford Division",0
"09 ,Fraud, deception and related offences","Rathkeale, Limerick Division",1
"09 ,Fraud, deception and related offences","Rathmines, D.M.R. Southern Division",49
"09 ,Fraud, deception and related offences","Rathmore, Co Kerry, Cork West Division",3
"09 ,Fraud, deception and related offences","Rathmullen, Donegal Division",0
"09 ,Fraud, deception and related offences","Rathvilly, Kilkenny/Carlow Division",0
"09 ,Fraud, deception and related offences","Rhode, Laois/Offaly Division",1
"09 ,Fraud, deception and related offences","Riverstown, Sligo/Leitrim Division",4
"09 ,Fraud, deception and related offences","Robertstown, Kildare Division",1
"09 ,Fraud, deception and related offences","Rochfortbridge, Westmeath Division",1
"09 ,Fraud, deception and related offences","Rockcorry, Cavan/Monaghan Division",0
"09 ,Fraud, deception and related offences","Ronanstown, D.M.R. Western Division",48
"09 ,Fraud, deception and related offences","Roosky, Roscommon/Longford Division",0
"09 ,Fraud, deception and related offences","Ros Muc, Galway Division",0
"09 ,Fraud, deception and related offences","Roscommon, Roscommon/Longford Division",19
"09 ,Fraud, deception and related offences","Roscrea, Tipperary Division",9
"09 ,Fraud, deception and related offences","Rosscarbery, Cork West Division",1
"09 ,Fraud, deception and related offences","Rosses Point, Sligo/Leitrim Division",1
"09 ,Fraud, deception and related offences","Rosslare Harbour, Wexford Division",10
"09 ,Fraud, deception and related offences","Rosslare Strand, Wexford Division",2
"09 ,Fraud, deception and related offences","Roundwood, Wicklow Division",2
"09 ,Fraud, deception and related offences","Roxboro Road, Limerick Division",45
"09 ,Fraud, deception and related offences","Santry, D.M.R. Northern Division",73
"09 ,Fraud, deception and related offences","Scariff, Clare Division",2
"09 ,Fraud, deception and related offences","Schull, Cork West Division",2
"09 ,Fraud, deception and related offences","Scotstown, Cavan/Monaghan Division",2
"09 ,Fraud, deception and related offences","Shankill, D.M.R. Eastern Division",17
"09 ,Fraud, deception and related offences","Shannon, Clare Division",10
"09 ,Fraud, deception and related offences","Shercock, Cavan/Monaghan Division",0
"09 ,Fraud, deception and related offences","Shevry, Tipperary Division",0
"09 ,Fraud, deception and related offences","Shillelagh, Wicklow Division",1
"09 ,Fraud, deception and related offences","Shinrone, Laois/Offaly Division",0
"09 ,Fraud, deception and related offences","Shrule, Mayo Division",0
"09 ,Fraud, deception and related offences","Sixmilebridge, Clare Division",1
"09 ,Fraud, deception and related offences","Skerries, D.M.R. Northern Division",6
"09 ,Fraud, deception and related offences","Skibbereen, Cork West Division",8
"09 ,Fraud, deception and related offences","Skreen, Sligo/Leitrim Division",0
"09 ,Fraud, deception and related offences","Slane, Meath Division",1
"09 ,Fraud, deception and related offences","Sligo, Sligo/Leitrim Division",30
"09 ,Fraud, deception and related offences","Smear, Roscommon/Longford Division",1
"09 ,Fraud, deception and related offences","Sneem, Kerry Division",0
"09 ,Fraud, deception and related offences","Sraith Salach, Galway Division",0
"09 ,Fraud, deception and related offences","Stoneyford, Kilkenny/Carlow Division",0
"09 ,Fraud, deception and related offences","Store Street, D.M.R. North Central Division",175
"09 ,Fraud, deception and related offences","Stradbally Co Laois, Laois/Offaly Division",2
"09 ,Fraud, deception and related offences","Strokestown, Roscommon/Longford Division",3
"09 ,Fraud, deception and related offences","Stuake, Cork West Division",1
"09 ,Fraud, deception and related offences","Summerhill, Meath Division",2
"09 ,Fraud, deception and related offences","Sundrive Road, D.M.R. Southern Division",30
"09 ,Fraud, deception and related offences","Swanlinbar, Cavan/Monaghan Division",0
"09 ,Fraud, deception and related offences","Swinford, Mayo Division",2
"09 ,Fraud, deception and related offences","Swords, D.M.R. Northern Division",73
"09 ,Fraud, deception and related offences","Taghmon, Wexford Division",1
"09 ,Fraud, deception and related offences","Tallaght, D.M.R. Southern Division",84
"09 ,Fraud, deception and related offences","Tallow, Waterford Division",2
"09 ,Fraud, deception and related offences","Tarbert, Kerry Division",0
"09 ,Fraud, deception and related offences","Tarelton, Cork West Division",0
"09 ,Fraud, deception and related offences","Taughmaconnell, Roscommon/Longford Division",0
"09 ,Fraud, deception and related offences","Templederry, Tipperary Division",0
"09 ,Fraud, deception and related offences","Templemore, Tipperary Division",1
"09 ,Fraud, deception and related offences","Templetuohy, Tipperary Division",0
"09 ,Fraud, deception and related offences","Terenure, D.M.R. Southern Division",21
"09 ,Fraud, deception and related offences","Thomastown, Kilkenny/Carlow Division",4
"09 ,Fraud, deception and related offences","Thurles, Tipperary Division",10
"09 ,Fraud, deception and related offences","Timoleague, Cork West Division",3
"09 ,Fraud, deception and related offences","Tinahely, Wicklow Division",1
"09 ,Fraud, deception and related offences","Tipperary, Tipperary Division",4
"09 ,Fraud, deception and related offences","Togher, Cork City Division",6
"09 ,Fraud, deception and related offences","Toomevara, Tipperary Division",0
"09 ,Fraud, deception and related offences","Tralee, Kerry Division",33
"09 ,Fraud, deception and related offences","Tramore, Waterford Division",4
"09 ,Fraud, deception and related offences","Trim, Meath Division",9
"09 ,Fraud, deception and related offences","Tuam, Galway Division",28
"09 ,Fraud, deception and related offences","Tubbercurry, Sligo/Leitrim Division",1
"09 ,Fraud, deception and related offences","Tulla, Clare Division",2
"09 ,Fraud, deception and related offences","Tullamore, Laois/Offaly Division",32
"09 ,Fraud, deception and related offences","Tullow, Kilkenny/Carlow Division",1
"09 ,Fraud, deception and related offences","Tulsk, Roscommon/Longford Division",2
"09 ,Fraud, deception and related offences","Urlingford, Kilkenny/Carlow Division",0
"09 ,Fraud, deception and related offences","Virginia, Cavan/Monaghan Division",2
"09 ,Fraud, deception and related offences","Watercourse Road, Cork City Division",24
"09 ,Fraud, deception and related offences","Waterford, Waterford Division",54
"09 ,Fraud, deception and related offences","Watergrasshill, Cork North Division",4
"09 ,Fraud, deception and related offences","Westport, Mayo Division",8
"09 ,Fraud, deception and related offences","Wexford, Wexford Division",22
"09 ,Fraud, deception and related offences","Whitegate, Cork North Division",0
"09 ,Fraud, deception and related offences","Wicklow, Wicklow Division",13
"09 ,Fraud, deception and related offences","Williamstown, Galway Division",1
"09 ,Fraud, deception and related offences","Woodford, Galway Division",0
"09 ,Fraud, deception and related offences","Youghal, Cork North Division",11
"10 ,Controlled drug offences","Abbeyfeale, Limerick Division",4
"10 ,Controlled drug offences","Abbeyleix, Laois/Offaly Division",4
"10 ,Controlled drug offences","Adare, Limerick Division",1
"10 ,Controlled drug offences","Aglish, Waterford Division",0
"10 ,Controlled drug offences","Ahascragh, Galway Division",0
"10 ,Controlled drug offences","Ailt an Chorraiin, Donegal Division",0
"10 ,Controlled drug offences","An Bun Beag, Donegal Division",4
"10 ,Controlled drug offences","An Charraig, Donegal Division",0
"10 ,Controlled drug offences","An Cheathru Rua, Galway Division",0
"10 ,Controlled drug offences","An Clochain Liath, Donegal Division",0
"10 ,Controlled drug offences","An Coirean, Kerry Division",0
"10 ,Controlled drug offences","An Craoslach, Donegal Division",0
"10 ,Controlled drug offences","An Fail Carrach, Donegal Division",1
"10 ,Controlled drug offences","An Maim, Galway Division",3
"10 ,Controlled drug offences","An Rinn, Waterford Division",2
"10 ,Controlled drug offences","An Spideal, Galway Division",0
"10 ,Controlled drug offences","Anglesea Street, Cork City Division",73
"10 ,Controlled drug offences","Annascaul, Kerry Division",1
"10 ,Controlled drug offences","Aran More, Galway Division",27
"10 ,Controlled drug offences","Ard an Raitha, Donegal Division",1
"10 ,Controlled drug offences","Ardee, Louth Division",3
"10 ,Controlled drug offences","Ardfert, Kerry Division",7
"10 ,Controlled drug offences","Ardfinnan, Tipperary Division",4
"10 ,Controlled drug offences","Ardmore, Waterford Division",3
"10 ,Controlled drug offences","Ardnacrusha, Limerick Division",4
"10 ,Controlled drug offences","Ardrahan, Galway Division",1
"10 ,Controlled drug offences","Arklow, Wicklow Division",87
"10 ,Controlled drug offences","Arles, Laois/Offaly Division",7
"10 ,Controlled drug offences","Arva, Cavan/Monaghan Division",0
"10 ,Controlled drug offences","Ashbourne, Meath Division",15
"10 ,Controlled drug offences","Ashford, Wicklow Division",31
"10 ,Controlled drug offences","Askeaton, Limerick Division",1
"10 ,Controlled drug offences","Athea, Limerick Division",0
"10 ,Controlled drug offences","Athenry, Galway Division",3
"10 ,Controlled drug offences","Athleague, Roscommon/Longford Division",0
"10 ,Controlled drug offences","Athlone, Westmeath Division",76
"10 ,Controlled drug offences","Athy, Kildare Division",24
"10 ,Controlled drug offences","Aughrim, Wicklow Division",3
"10 ,Controlled drug offences","Avoca, Wicklow Division",2
"10 ,Controlled drug offences","Baile AÅtha Bui, Meath Division",10
"10 ,Controlled drug offences","Baile an FheirtÈaraigh, Kerry Division",1
"10 ,Controlled drug offences","Baile Bhuirne, Cork West Division",2
"10 ,Controlled drug offences","Bailieboro, Cavan/Monaghan Division",8
"10 ,Controlled drug offences","Balbriggan, D.M.R. Northern Division",55
"10 ,Controlled drug offences","Balla, Mayo Division",0
"10 ,Controlled drug offences","Ballaghderreen, Roscommon/Longford Division",7
"10 ,Controlled drug offences","Ballina, Mayo Division",35
"10 ,Controlled drug offences","Ballinagh, Cavan/Monaghan Division",1
"10 ,Controlled drug offences","Ballinamore, Sligo/Leitrim Division",0
"10 ,Controlled drug offences","Ballinasloe, Galway Division",30
"10 ,Controlled drug offences","Ballincollig, Cork City Division",61
"10 ,Controlled drug offences","Ballindine, Mayo Division",0
"10 ,Controlled drug offences","Ballineen, Cork West Division",6
"10 ,Controlled drug offences","Ballingarry North, Tipperary Division",0
"10 ,Controlled drug offences","Ballingarry South, Tipperary Division",4
"10 ,Controlled drug offences","Ballingarry, Limerick Division",0
"10 ,Controlled drug offences","Ballinhassig, Cork West Division",7
"10 ,Controlled drug offences","Ballinlough, Roscommon/Longford Division",1
"10 ,Controlled drug offences","Ballinrobe, Mayo Division",0
"10 ,Controlled drug offences","Ballintra, Donegal Division",1
"10 ,Controlled drug offences","Ballivor, Meath Division",4
"10 ,Controlled drug offences","Ballon, Kilkenny/Carlow Division",0
"10 ,Controlled drug offences","Ballybay, Cavan/Monaghan Division",0
"10 ,Controlled drug offences","Ballybofey, Donegal Division",9
"10 ,Controlled drug offences","Ballybunion, Kerry Division",11
"10 ,Controlled drug offences","Ballyconnell, Cavan/Monaghan Division",2
"10 ,Controlled drug offences","Ballycotton, Cork North Division",3
"10 ,Controlled drug offences","Ballycroy, Mayo Division",0
"10 ,Controlled drug offences","Ballycullane, Wexford Division",5
"10 ,Controlled drug offences","Ballydehob, Cork West Division",8
"10 ,Controlled drug offences","Ballydesmond, Cork West Division",0
"10 ,Controlled drug offences","Ballyduff,  Co. Kerry, Kerry Division",8
"10 ,Controlled drug offences","Ballyfermot, D.M.R. Western Division",181
"10 ,Controlled drug offences","Ballygar, Galway Division",1
"10 ,Controlled drug offences","Ballyhale, Kilkenny/Carlow Division",2
"10 ,Controlled drug offences","Ballyhaunis, Mayo Division",3
"10 ,Controlled drug offences","Ballyheigue, Kerry Division",7
"10 ,Controlled drug offences","Ballyjamesduff, Cavan/Monaghan Division",3
"10 ,Controlled drug offences","Ballylanders, Limerick Division",0
"10 ,Controlled drug offences","Ballylinan, Laois/Offaly Division",0
"10 ,Controlled drug offences","Ballymacarberry, Waterford Division",0
"10 ,Controlled drug offences","Ballymahon, Roscommon/Longford Division",15
"10 ,Controlled drug offences","Ballymore, Westmeath Division",0
"10 ,Controlled drug offences","Ballymote, Sligo/Leitrim Division",7
"10 ,Controlled drug offences","Ballymun, D.M.R. Northern Division",262
"10 ,Controlled drug offences","Ballynacargy, Westmeath Division",0
"10 ,Controlled drug offences","Ballyneety, Limerick Division",0
"10 ,Controlled drug offences","Ballynoe, Cork North Division",0
"10 ,Controlled drug offences","Ballyporeen, Tipperary Division",2
"10 ,Controlled drug offences","Ballyshannon, Donegal Division",30
"10 ,Controlled drug offences","Ballyvaughan, Clare Division",1
"10 ,Controlled drug offences","Baltimore, Cork West Division",0
"10 ,Controlled drug offences","Baltinglass, Wicklow Division",12
"10 ,Controlled drug offences","Banagher, Laois/Offaly Division",2
"10 ,Controlled drug offences","Bandon, Cork West Division",41
"10 ,Controlled drug offences","Bangor Erris, Mayo Division",1
"10 ,Controlled drug offences","Bansha, Tipperary Division",0
"10 ,Controlled drug offences","Bantry, Cork West Division",32
"10 ,Controlled drug offences","Barnaderg, Galway Division",0
"10 ,Controlled drug offences","Barraduff, Kerry Division",0
"10 ,Controlled drug offences","BÈal aÅtha an Ghaorthaidh, Cork West Division",0
"10 ,Controlled drug offences","BÈal an Mhuirthead, Mayo Division",3
"10 ,Controlled drug offences","Belturbet, Cavan/Monaghan Division",4
"10 ,Controlled drug offences","Bennettsbridge, Kilkenny/Carlow Division",4
"10 ,Controlled drug offences","Birr,  Laois/Offaly Division",7
"10 ,Controlled drug offences","Bishopstown, Cork City Division",27
"10 ,Controlled drug offences","Blacklion, Cavan/Monaghan Division",1
"10 ,Controlled drug offences","Blackrock, Co Cork, Cork City Division",51
"10 ,Controlled drug offences","Blackrock, Co Dublin, D.M.R. Eastern Division",31
"10 ,Controlled drug offences","Blackrock, Co Louth, Louth Division",3
"10 ,Controlled drug offences","Blackwater, Wexford Division",1
"10 ,Controlled drug offences","Blanchardstown, D.M.R. Western Division",303
"10 ,Controlled drug offences","Blarney, Cork City Division",33
"10 ,Controlled drug offences","Blessington, Wicklow Division",27
"10 ,Controlled drug offences","Boherbue, Cork West Division",2
"10 ,Controlled drug offences","Bonniconlon, Mayo Division",3
"10 ,Controlled drug offences","Borris, Kilkenny/Carlow Division",3
"10 ,Controlled drug offences","Borris-In-Ossory, Laois/Offaly Division",1
"10 ,Controlled drug offences","Borrisokane, Tipperary Division",4
"10 ,Controlled drug offences","Borrisoleigh, Tipperary Division",1
"10 ,Controlled drug offences","Bothar Na Tra, Galway Division",29
"10 ,Controlled drug offences","Boyle, Roscommon/Longford Division",9
"10 ,Controlled drug offences","Bray, Wicklow Division",229
"10 ,Controlled drug offences","Bridewell Cork, Cork City Division",80
"10 ,Controlled drug offences","Bridewell Dublin, D.M.R. North Central Division",159
"10 ,Controlled drug offences","Bruff, Limerick Division",2
"10 ,Controlled drug offences","Bruree, Limerick Division",1
"10 ,Controlled drug offences","Bunclody, Wexford Division",3
"10 ,Controlled drug offences","Buncrana, Donegal Division",11
"10 ,Controlled drug offences","Bundoran, Donegal Division",36
"10 ,Controlled drug offences","Burnfoot, Donegal Division",4
"10 ,Controlled drug offences","Buttevant, Cork North Division",4
"10 ,Controlled drug offences","Cabinteely, D.M.R. Eastern Division",38
"10 ,Controlled drug offences","Cabra, D.M.R. Western Division",84
"10 ,Controlled drug offences","Caherciveen, Kerry Division",5
"10 ,Controlled drug offences","Caherconlish, Limerick Division",3
"10 ,Controlled drug offences","Cahir, Tipperary Division",17
"10 ,Controlled drug offences","Callan, Kilkenny/Carlow Division",4
"10 ,Controlled drug offences","Campile, Wexford Division",2
"10 ,Controlled drug offences","Cappamore, Limerick Division",0
"10 ,Controlled drug offences","Cappawhite, Tipperary Division",3
"10 ,Controlled drug offences","Cappoquin, Waterford Division",3
"10 ,Controlled drug offences","Carbury, Kildare Division",3
"10 ,Controlled drug offences","Carlingford, Louth Division",2
"10 ,Controlled drug offences","Carlow, Kilkenny/Carlow Division",152
"10 ,Controlled drug offences","Carna, Galway Division",0
"10 ,Controlled drug offences","Carndonagh, Donegal Division",4
"10 ,Controlled drug offences","Carnew, Wicklow Division",0
"10 ,Controlled drug offences","Carraig Airt, Donegal Division",0
"10 ,Controlled drug offences","Carrickbyrne, Wexford Division",10
"10 ,Controlled drug offences","Carrickmacross, Cavan/Monaghan Division",15
"10 ,Controlled drug offences","Carrick-on-Bannow, Wexford Division",0
"10 ,Controlled drug offences","Carrick-On-Shannon, Sligo/Leitrim Division",33
"10 ,Controlled drug offences","Carrick-On-Suir, Tipperary Division",38
"10 ,Controlled drug offences","Carrigaline, Cork City Division",32
"10 ,Controlled drug offences","Carrigallen, Sligo/Leitrim Division",1
"10 ,Controlled drug offences","Carrigans, Donegal Division",0
"10 ,Controlled drug offences","Carrigtwohill, Cork North Division",6
"10 ,Controlled drug offences","Cashel, Tipperary Division",15
"10 ,Controlled drug offences","Castlebar, Mayo Division",45
"10 ,Controlled drug offences","Castlebellingham, Louth Division",4
"10 ,Controlled drug offences","Castleblayney, Cavan/Monaghan Division",6
"10 ,Controlled drug offences","Castlebridge, Wexford Division",4
"10 ,Controlled drug offences","Castlecomer, Kilkenny/Carlow Division",5
"10 ,Controlled drug offences","Castleconnell, Limerick Division",4
"10 ,Controlled drug offences","Castledermot, Kildare Division",3
"10 ,Controlled drug offences","Castlefin, Donegal Division",4
"10 ,Controlled drug offences","Castlegregory, Kerry Division",1
"10 ,Controlled drug offences","Castleisland, Kerry Division",18
"10 ,Controlled drug offences","Castlemaine, Kerry Division",2
"10 ,Controlled drug offences","Castlepollard, Westmeath Division",2
"10 ,Controlled drug offences","Castlerea, Roscommon/Longford Division",36
"10 ,Controlled drug offences","Castletownbere, Cork West Division",0
"10 ,Controlled drug offences","Castletownroche, Cork North Division",14
"10 ,Controlled drug offences","Cavan, Cavan/Monaghan Division",96
"10 ,Controlled drug offences","Celbridge, Kildare Division",25
"10 ,Controlled drug offences","Charlestown, Mayo Division",1
